question_id,2016,2017,2018,2019,2020,2021,2023,2025
accom9d_3_3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_3_4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_3_5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_3_6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_3_7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_3_8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_3_9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_10,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_4_9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_5_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_5_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_6_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9e2_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
accom9e2_1b,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
accom9e2_2_1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9e2_2_2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9e3_1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
accom9e3_2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
accom9e4_1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
accom_change,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
covid1_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
covid1_10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
covid1_11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
covid1_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
covid1_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
covid1_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
